ts,run_id,prompt_id,run_mode,scenario,event,event_group,level,node,span_type,step_id,step_index,tool_name,attempt,status,overall_status,termination_reason,latency_ms,tokens_in,tokens_out,cost_usd,context_hits,tool_results_count,failure_count_run_so_far,error_type,error_message,failure_category,failure_severity,recovered,trace_id,span_id,parent_id,hard_gate_constraint_completeness,hard_gate_no_fabricated_real_time_facts,hard_gate_link_validity_format,hard_gate_calendar_export_correctness,hard_gate_safety_clarity_disclaimer,rubric_relevance,rubric_feasibility,rubric_completeness,rubric_specificity,rubric_coherence,span_module,span_message,span_kind,span_step_title,ts_parsed
2026-02-17T20:43:31.209191+00:00,mix-014,,,,node_exit,workflow,INFO,orchestrator,workflow_span,,,,,ok,,,0.05,,,,,,,,,,,,mix-014,node_exit-addc63b8d857,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,,2026-02-17 20:43:31.209191+00:00
2026-02-17T20:43:31.209427+00:00,mix-014,,,,node_enter,workflow,INFO,responder,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-014,node_enter-fdb0ccb0d25c,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.209427+00:00
2026-02-17T20:43:31.209713+00:00,mix-014,,,,node_exit,workflow,INFO,responder,agent_span,,,,,ok,,,0.23,,,,,,,,,,,,mix-014,node_exit-4422a8411895,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,,2026-02-17 20:43:31.209713+00:00
2026-02-17T20:43:31.209902+00:00,mix-014,,,,node_enter,workflow,INFO,export_ics,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-014,node_enter-f000d83145ab,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.209902+00:00
2026-02-17T20:43:31.210414+00:00,mix-014,,,,node_exit,workflow,INFO,export_ics,task_span,,,,,ok,,,0.46,,,,,,,,,,,,mix-014,node_exit-31d8c83f527e,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Export itinerary calendar (.ics),2026-02-17 20:43:31.210414+00:00
2026-02-17T20:43:31.210573+00:00,mix-014,,,,node_enter,workflow,INFO,evaluate_final,task_span,,,,,ok,,,,,,,,,,,,,,,mix-014,node_enter-bb36d11329a8,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Export itinerary calendar (.ics),2026-02-17 20:43:31.210573+00:00
2026-02-17T20:43:31.211170+00:00,mix-014,,,,eval_final,eval,INFO,evaluate_final,evaluation_span,,,,,ok,good,,,,,,,,,,,,,,mix-014,eval_final-487e23b5fa68,,True,True,True,True,True,5.0,4.0,5.0,4.875,5.0,ai_travel_agent.agents.nodes.evaluator,Final evaluation completed,normal,Evaluate final response,2026-02-17 20:43:31.211170+00:00
2026-02-17T20:43:31.211236+00:00,mix-014,,,,node_exit,workflow,INFO,evaluate_final,task_span,,,,,ok,,,0.62,,,,,,,,,,,,mix-014,node_exit-f22d2cbb7e5b,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Evaluate final response,2026-02-17 20:43:31.211236+00:00
2026-02-17T20:43:31.211390+00:00,mix-014,,,,node_enter,workflow,INFO,memory_writer,task_span,,,,,ok,,,,,,,,,,,,,,,mix-014,node_enter-dc3bd6d1305e,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Evaluate final response,2026-02-17 20:43:31.211390+00:00
2026-02-17T20:43:31.211450+00:00,mix-014,,,,node_exit,workflow,INFO,memory_writer,task_span,,,,,ok,,,0.02,,,,,,,,,,,,mix-014,node_exit-21d15e7be96d,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Write memory summaries,2026-02-17 20:43:31.211450+00:00
2026-02-17T20:43:31.211589+00:00,mix-014,,success,none,mixed_run_end,workflow,INFO,,agent_span,,,,,ok,good,finalized,,,,,,,0.0,,,,,,mix-014,mixed_run_end-28e2ff8ebe23,,,,,,,,,,,,__main__,Mixed run ended,normal,,2026-02-17 20:43:31.211589+00:00
2026-02-17T20:43:31.220010+00:00,mix-015,,success,none,mixed_run_start,workflow,INFO,,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-015,mixed_run_start-fcb0fce1c684,,,,,,,,,,,,__main__,Mixed run started,normal,,2026-02-17 20:43:31.220010+00:00
2026-02-17T20:43:31.221078+00:00,mix-015,,,,node_enter,workflow,INFO,context_controller,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-a20fd80849c5,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.221078+00:00
2026-02-17T20:43:31.221300+00:00,mix-015,,,,rag_retrieve_start,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,,,,,,,,,mix-015,rag_retrieve_start-a16adff2d1e9,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG retrieval started,normal,Retrieve memory context,2026-02-17 20:43:31.221300+00:00
2026-02-17T20:43:31.221431+00:00,mix-015,,,,rag_retrieve,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,0.0,,,,,,,,mix-015,rag_retrieve-b8cecb81e0e2,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG retrieval completed,normal,Retrieve memory context,2026-02-17 20:43:31.221431+00:00
2026-02-17T20:43:31.221483+00:00,mix-015,,,,rag_context_stored,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,,,,,,,,,mix-015,rag_context_stored-171ecd3c4315,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG context hits stored,normal,Retrieve memory context,2026-02-17 20:43:31.221483+00:00
2026-02-17T20:43:31.221749+00:00,mix-015,,,,node_exit,workflow,INFO,context_controller,task_span,,,,,ok,,,0.43,,,,,,,,,,,,mix-015,node_exit-b80d3e9314b1,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Retrieve memory context,2026-02-17 20:43:31.221749+00:00
2026-02-17T20:43:31.222175+00:00,mix-015,,,,node_enter,workflow,INFO,intent_parser,task_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-c1195ddab376,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Retrieve memory context,2026-02-17 20:43:31.222175+00:00
2026-02-17T20:43:31.222340+00:00,mix-015,,,,llm_call,llm,INFO,,llm_span,,,,,ok,,,0.07,,,,,,,,,,,,mix-015,llm_call-3bac0eaa9ee6,,,,,,,,,,,,ai_travel_agent.llm,LLM call completed,normal,,2026-02-17 20:43:31.222340+00:00
2026-02-17T20:43:31.222493+00:00,mix-015,,,,node_exit,workflow,INFO,intent_parser,task_span,,,,,ok,,,0.24,,,,,,,,,,,,mix-015,node_exit-23441e667986,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Parse intent and constraints,2026-02-17 20:43:31.222493+00:00
2026-02-17T20:43:31.222761+00:00,mix-015,,,,node_enter,workflow,INFO,validator,task_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-ba306ab2e910,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Parse intent and constraints,2026-02-17 20:43:31.222761+00:00
2026-02-17T20:43:31.222839+00:00,mix-015,,,,node_exit,workflow,INFO,validator,task_span,,,,,ok,,,0.02,,,,,,,,,,,,mix-015,node_exit-f993347d7059,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Validate inputs and resolve conflicts,2026-02-17 20:43:31.222839+00:00
2026-02-17T20:43:31.223080+00:00,mix-015,,,,node_enter,workflow,INFO,brain_planner,task_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-0803ad086c8c,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Validate inputs and resolve conflicts,2026-02-17 20:43:31.223080+00:00
2026-02-17T20:43:31.223173+00:00,mix-015,,,,llm_call,llm,INFO,,llm_span,,,,,ok,,,0.03,,,,,,,,,,,,mix-015,llm_call-dc0b2baf94e3,,,,,,,,,,,,ai_travel_agent.llm,LLM call completed,normal,,2026-02-17 20:43:31.223173+00:00
2026-02-17T20:43:31.223272+00:00,mix-015,,,,node_exit,workflow,INFO,brain_planner,planning_span,,,,,ok,,,0.14,,,,,,,,,,,,mix-015,node_exit-822e3c71ca7c,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Brain planner: decompose and select tools,2026-02-17 20:43:31.223272+00:00
2026-02-17T20:43:31.223431+00:00,mix-015,,,,node_enter,workflow,INFO,orchestrator,workflow_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-a3c983ac7a1b,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Brain planner: decompose and select tools,2026-02-17 20:43:31.223431+00:00
2026-02-17T20:43:31.223551+00:00,mix-015,,,,step_selected,planning,INFO,orchestrator,tool_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,ok,,,,,,,,,,,,,,,mix-015,step_selected-9cf4d5c958ef,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Step selected: Get weather summary,normal,Get weather summary,2026-02-17 20:43:31.223551+00:00
2026-02-17T20:43:31.223611+00:00,mix-015,,,,node_exit,workflow,INFO,orchestrator,tool_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,ok,,,0.07,,,,,,,,,,,,mix-015,node_exit-f7bf30ee7089,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get weather summary,2026-02-17 20:43:31.223611+00:00
2026-02-17T20:43:31.223812+00:00,mix-015,,,,node_enter,workflow,INFO,executor,tool_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-a66e5be88d8b,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get weather summary,2026-02-17 20:43:31.223812+00:00
2026-02-17T20:43:31.225071+00:00,mix-015,,,,tool_result,tool,INFO,executor,tool_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,weather_summary,1.0,ok,,,0.61,,,,,,,,,,,,mix-015,tool_result-50d72e596bd0,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.executor,Tool call completed,normal,Get weather summary,2026-02-17 20:43:31.225071+00:00
2026-02-17T20:43:31.225150+00:00,mix-015,,,,node_exit,workflow,INFO,executor,tool_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,ok,,,1.28,,,,,,,,,,,,mix-015,node_exit-1e3aec984c74,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get weather summary,2026-02-17 20:43:31.225150+00:00
2026-02-17T20:43:31.225391+00:00,mix-015,,,,node_enter,workflow,INFO,evaluate_step,tool_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-3935e8ff2d91,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get weather summary,2026-02-17 20:43:31.225391+00:00
2026-02-17T20:43:31.225444+00:00,mix-015,,,,eval_step,eval,INFO,evaluate_step,evaluation_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,ok,,,,,,,,,,,,,,,mix-015,eval_step-9f527d1f6cda,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.evaluator,Step evaluated,normal,Get weather summary,2026-02-17 20:43:31.225444+00:00
2026-02-17T20:43:31.225489+00:00,mix-015,,,,node_exit,workflow,INFO,evaluate_step,tool_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,ok,,,0.05,,,,,,,,,,,,mix-015,node_exit-ccc7b04663fd,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get weather summary,2026-02-17 20:43:31.225489+00:00
2026-02-17T20:43:31.225638+00:00,mix-015,,,,node_enter,workflow,INFO,orchestrator,tool_span,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-09f927a1e6ed,3dd6eb06-8044-48d3-8aee-674d66cc64b5,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get weather summary,2026-02-17 20:43:31.225638+00:00
2026-02-17T20:43:31.225684+00:00,mix-015,,,,step_selected,planning,INFO,orchestrator,workflow_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,,,,,,,,,,,,,mix-015,step_selected-cddf8093b7b2,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Step selected: Synthesize itinerary and recommendations,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.225684+00:00
2026-02-17T20:43:31.225731+00:00,mix-015,,,,node_exit,workflow,INFO,orchestrator,workflow_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,0.05,,,,,,,,,,,,mix-015,node_exit-e40e7ff76d54,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.225731+00:00
2026-02-17T20:43:31.225901+00:00,mix-015,,,,node_enter,workflow,INFO,executor,task_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-f2e534a1e77e,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.225901+00:00
2026-02-17T20:43:31.226555+00:00,mix-015,,,,rag_synthesize_start,rag,INFO,executor,reasoning_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,,,,,0.0,1.0,,,,,,,mix-015,rag_synthesize_start-64ccb21f9519,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.executor,RAG synthesis started,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.226555+00:00
2026-02-17T20:43:31.226667+00:00,mix-015,,,,llm_call,llm,INFO,,llm_span,,,,,ok,,,0.04,,,,,,,,,,,,mix-015,llm_call-a9b107b2d797,,,,,,,,,,,,ai_travel_agent.llm,LLM call completed,normal,,2026-02-17 20:43:31.226667+00:00
2026-02-17T20:43:31.226739+00:00,mix-015,,,,rag_synthesize_done,rag,INFO,executor,reasoning_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,,,,,,,,,,,,,mix-015,rag_synthesize_done-c3c37053c25f,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.executor,RAG synthesis completed,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.226739+00:00
2026-02-17T20:43:31.226799+00:00,mix-015,,,,node_exit,workflow,INFO,executor,task_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,0.85,,,,,,,,,,,,mix-015,node_exit-4c1af12383b6,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.226799+00:00
2026-02-17T20:43:31.227019+00:00,mix-015,,,,node_enter,workflow,INFO,evaluate_step,task_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-a169fd218e62,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.227019+00:00
2026-02-17T20:43:31.227067+00:00,mix-015,,,,eval_step,eval,INFO,evaluate_step,evaluation_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,,,,,,,,,,,,,mix-015,eval_step-1671407b5f0b,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.evaluator,Step evaluated,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.227067+00:00
2026-02-17T20:43:31.227112+00:00,mix-015,,,,node_exit,workflow,INFO,evaluate_step,task_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,0.05,,,,,,,,,,,,mix-015,node_exit-b9fa7bc6783d,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.227112+00:00
2026-02-17T20:43:31.227252+00:00,mix-015,,,,node_enter,workflow,INFO,orchestrator,workflow_span,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-c122d12fd99e,56a274ac-e1d6-44b7-b1aa-f9d3a58ef2a0,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Synthesize itinerary and recommendations,2026-02-17 20:43:31.227252+00:00
2026-02-17T20:43:31.227299+00:00,mix-015,,,,plan_finalized,planning,INFO,orchestrator,workflow_span,,,,,ok,,,,,,,,,,,,,,,mix-015,plan_finalized-0377ad6b669d,,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Plan finalized: all steps complete or blocked,normal,,2026-02-17 20:43:31.227299+00:00
2026-02-17T20:43:31.227343+00:00,mix-015,,,,node_exit,workflow,INFO,orchestrator,workflow_span,,,,,ok,,,0.05,,,,,,,,,,,,mix-015,node_exit-726eba71f40e,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,,2026-02-17 20:43:31.227343+00:00
2026-02-17T20:43:31.227576+00:00,mix-015,,,,node_enter,workflow,INFO,responder,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-46a7826138f7,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.227576+00:00
2026-02-17T20:43:31.227852+00:00,mix-015,,,,node_exit,workflow,INFO,responder,agent_span,,,,,ok,,,0.21,,,,,,,,,,,,mix-015,node_exit-6e27fef8566e,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,,2026-02-17 20:43:31.227852+00:00
2026-02-17T20:43:31.228094+00:00,mix-015,,,,node_enter,workflow,INFO,export_ics,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-c5e79d2f5594,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.228094+00:00
2026-02-17T20:43:31.229073+00:00,mix-015,,,,node_exit,workflow,INFO,export_ics,task_span,,,,,ok,,,0.93,,,,,,,,,,,,mix-015,node_exit-21a3f30728e8,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Export itinerary calendar (.ics),2026-02-17 20:43:31.229073+00:00
2026-02-17T20:43:31.229340+00:00,mix-015,,,,node_enter,workflow,INFO,evaluate_final,task_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-0b02b5212d5b,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Export itinerary calendar (.ics),2026-02-17 20:43:31.229340+00:00
2026-02-17T20:43:31.230008+00:00,mix-015,,,,eval_final,eval,INFO,evaluate_final,evaluation_span,,,,,ok,good,,,,,,,,,,,,,,mix-015,eval_final-082d3cb78528,,True,True,True,True,True,2.0,4.0,5.0,4.625,5.0,ai_travel_agent.agents.nodes.evaluator,Final evaluation completed,normal,Evaluate final response,2026-02-17 20:43:31.230008+00:00
2026-02-17T20:43:31.230082+00:00,mix-015,,,,node_exit,workflow,INFO,evaluate_final,task_span,,,,,ok,,,0.68,,,,,,,,,,,,mix-015,node_exit-1bbe9afa2356,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Evaluate final response,2026-02-17 20:43:31.230082+00:00
2026-02-17T20:43:31.230269+00:00,mix-015,,,,node_enter,workflow,INFO,memory_writer,task_span,,,,,ok,,,,,,,,,,,,,,,mix-015,node_enter-d735585f4d7d,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Evaluate final response,2026-02-17 20:43:31.230269+00:00
2026-02-17T20:43:31.230408+00:00,mix-015,,,,node_exit,workflow,INFO,memory_writer,task_span,,,,,ok,,,0.07,,,,,,,,,,,,mix-015,node_exit-5a30d455b326,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Write memory summaries,2026-02-17 20:43:31.230408+00:00
2026-02-17T20:43:31.230570+00:00,mix-015,,success,none,mixed_run_end,workflow,INFO,,agent_span,,,,,ok,good,finalized,,,,,,,0.0,,,,,,mix-015,mixed_run_end-723666b05468,,,,,,,,,,,,__main__,Mixed run ended,normal,,2026-02-17 20:43:31.230570+00:00
2026-02-17T20:43:31.240438+00:00,mix-016,,failure,eval_calendar_fail,mixed_run_start,workflow,INFO,,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-016,mixed_run_start-a6eaa862117c,,,,,,,,,,,,__main__,Mixed run started,normal,,2026-02-17 20:43:31.240438+00:00
2026-02-17T20:43:31.241134+00:00,mix-016,,,,node_enter,workflow,INFO,context_controller,agent_span,,,,,ok,,,,,,,,,,,,,,,mix-016,node_enter-fa504bc82fd5,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,,2026-02-17 20:43:31.241134+00:00
2026-02-17T20:43:31.241301+00:00,mix-016,,,,rag_retrieve_start,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,,,,,,,,,mix-016,rag_retrieve_start-0fe0c67e85d8,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG retrieval started,normal,Retrieve memory context,2026-02-17 20:43:31.241301+00:00
2026-02-17T20:43:31.241571+00:00,mix-016,,,,rag_retrieve,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,0.0,,,,,,,,mix-016,rag_retrieve-ba4c8eb88488,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG retrieval completed,normal,Retrieve memory context,2026-02-17 20:43:31.241571+00:00
2026-02-17T20:43:31.241659+00:00,mix-016,,,,rag_context_stored,rag,INFO,context_controller,reasoning_span,,,,,ok,,,,,,,,,,,,,,,mix-016,rag_context_stored-aca4ce4d8b29,,,,,,,,,,,,ai_travel_agent.agents.nodes.context_controller,RAG context hits stored,normal,Retrieve memory context,2026-02-17 20:43:31.241659+00:00
2026-02-17T20:43:31.241730+00:00,mix-016,,,,node_exit,workflow,INFO,context_controller,task_span,,,,,ok,,,0.43,,,,,,,,,,,,mix-016,node_exit-d3456eeab81e,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Retrieve memory context,2026-02-17 20:43:31.241730+00:00
2026-02-17T20:43:31.241956+00:00,mix-016,,,,node_enter,workflow,INFO,intent_parser,task_span,,,,,ok,,,,,,,,,,,,,,,mix-016,node_enter-be52447ace22,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Retrieve memory context,2026-02-17 20:43:31.241956+00:00
2026-02-17T20:43:31.242219+00:00,mix-016,,,,llm_call,llm,INFO,,llm_span,,,,,ok,,,0.17,,,,,,,,,,,,mix-016,llm_call-d738b9572033,,,,,,,,,,,,ai_travel_agent.llm,LLM call completed,normal,,2026-02-17 20:43:31.242219+00:00
2026-02-17T20:43:31.242439+00:00,mix-016,,,,node_exit,workflow,INFO,intent_parser,task_span,,,,,ok,,,0.41,,,,,,,,,,,,mix-016,node_exit-26dc8484d7cc,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Parse intent and constraints,2026-02-17 20:43:31.242439+00:00
2026-02-17T20:43:31.242688+00:00,mix-016,,,,node_enter,workflow,INFO,validator,task_span,,,,,ok,,,,,,,,,,,,,,,mix-016,node_enter-73df045e609f,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Parse intent and constraints,2026-02-17 20:43:31.242688+00:00
2026-02-17T20:43:31.242816+00:00,mix-016,,,,node_exit,workflow,INFO,validator,task_span,,,,,ok,,,0.05,,,,,,,,,,,,mix-016,node_exit-999fb9008563,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Validate inputs and resolve conflicts,2026-02-17 20:43:31.242816+00:00
2026-02-17T20:43:31.243065+00:00,mix-016,,,,node_enter,workflow,INFO,brain_planner,task_span,,,,,ok,,,,,,,,,,,,,,,mix-016,node_enter-59c925ace22e,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Validate inputs and resolve conflicts,2026-02-17 20:43:31.243065+00:00
2026-02-17T20:43:31.243172+00:00,mix-016,,,,llm_call,llm,INFO,,llm_span,,,,,ok,,,0.03,,,,,,,,,,,,mix-016,llm_call-9197f3e9b3c7,,,,,,,,,,,,ai_travel_agent.llm,LLM call completed,normal,,2026-02-17 20:43:31.243172+00:00
2026-02-17T20:43:31.243259+00:00,mix-016,,,,node_exit,workflow,INFO,brain_planner,planning_span,,,,,ok,,,0.14,,,,,,,,,,,,mix-016,node_exit-e1f009be606a,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Brain planner: decompose and select tools,2026-02-17 20:43:31.243259+00:00
2026-02-17T20:43:31.243450+00:00,mix-016,,,,node_enter,workflow,INFO,orchestrator,workflow_span,,,,,ok,,,,,,,,,,,,,,,mix-016,node_enter-34b187f0034c,,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Brain planner: decompose and select tools,2026-02-17 20:43:31.243450+00:00
2026-02-17T20:43:31.243513+00:00,mix-016,,,,step_selected,planning,INFO,orchestrator,tool_span,ad9f7284-7279-473a-9a65-4f95b6c44a14,,,,ok,,,,,,,,,,,,,,,mix-016,step_selected-f9a05f6bc122,ad9f7284-7279-473a-9a65-4f95b6c44a14,,,,,,,,,,,ai_travel_agent.agents.nodes.orchestrator,Step selected: Get hotel search links,normal,Get hotel search links,2026-02-17 20:43:31.243513+00:00
2026-02-17T20:43:31.243608+00:00,mix-016,,,,node_exit,workflow,INFO,orchestrator,tool_span,ad9f7284-7279-473a-9a65-4f95b6c44a14,,,,ok,,,0.1,,,,,,,,,,,,mix-016,node_exit-851a41a2c111,ad9f7284-7279-473a-9a65-4f95b6c44a14,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node exit,normal,Get hotel search links,2026-02-17 20:43:31.243608+00:00
2026-02-17T20:43:31.243808+00:00,mix-016,,,,node_enter,workflow,INFO,executor,tool_span,ad9f7284-7279-473a-9a65-4f95b6c44a14,,,,ok,,,,,,,,,,,,,,,mix-016,node_enter-0eada4150061,ad9f7284-7279-473a-9a65-4f95b6c44a14,,,,,,,,,,,ai_travel_agent.agents.nodes.utils,Node enter,normal,Get hotel search links,2026-02-17 20:43:31.243808+00:00
